PSA_ID,Domain,English,Kiswahili,Target Languages,Source,Date,Metadata
psa_2026_003891,Security,"Kisumu MP Oron Condemns Violent Robbery Attack on Uzima University Students. Kisumu MP Oron Condemns Violent Robbery Attack on Uzima University Students By: CORRESPONDENT | 13th Jul 2026 | 3 min read Listen KISUMU, Kenya Jul 13 – Kisumu Central Member of Parliament Joshua Oron has condemned the violent robbery attack targeting students living near Uzima University, describing the incident as a cowardly act that left several students injured and traumatised. The attack occurred on Sunday night when suspected criminals reportedly stormed student hostels near the university, robbing occupants of their valuables and assaulting some of them before fleeing the scene. The incident has reignited concerns over security around institutions of higher learning in Kisumu County. In a statement issued on Monday, Oron expressed sympathy with the affected students and wished those injured a quick recovery, assuring them that measures were being taken to improve security in the area. “I have received with profound sadness and outrage reports of the violent robbery attack against students of Uzima University. I unequivocally condemn this heinous act of criminality, which has caused trauma and suffering to innocent students,” the MP said. You might also like Kisumu Central MP Oron Donates Motorbikes to Chiefs to Boost Security Fight Kisumu MP Joshua Oron Brings Christmas Cheer to Street Children, Marginalised Families ODM lawmaker says party, Luo community must support Ruto unconditionally He called on the Inspector General of Police, regional and county security teams and investigative agencies to move swiftly to identify, arrest and prosecute those responsible for the attack. “I call upon the Inspector General of Police, the regional and county security teams and all relevant investigative agencies to act swiftly and decisively to ensure that those responsible for this cowardly attack are identified, apprehended and brought to justice without delay,” he said. The legislator also highlighted the ongoing construction of the Obunga Police Station, a project he said he had championed to address rising insecurity in the area. According to Oron, the police station, which is strategically located near Uzima University, is expected",,"[""Dholuo"", ""Ekegusii"", ""Somali""]",https://capitalfm.africa/kisumu-mp-oron-condemns-violent-robbery-attack-on-uzima-university-students/,2026-07-13T09:02:28+03:00,"{""contributor"": ""Iranzi Innocent / data/governance"", ""origin_file"": ""all_psa_export.csv"", ""origin_psa_id"": ""psa_2026_002546"", ""organization"": ""Capital FM Kenya"", ""urgency"": ""emergency"", ""language"": ""en"", ""source_schema"": ""all_psa_export"", ""src_adapter"": ""generic_html"", ""lang_detected"": ""en"", ""token_count"": 340, ""sentence_count"": 19, ""content_hash"": ""e5ba4bc2bba6f48785509afa78538d014f5ecef95f8e3ce044fced7d1adda40d"", ""original_psa_id"": ""qpsa_2026_004402"", ""quarantine_reason"": ""low_psa_score:0.31"", ""recovered_from"": ""qpsa_2026_004398"", ""recovery"": ""psa_core_extract"", ""strict_psa_pass"": true}"
psa_2026_003892,Governance,"Nairobi IEBC County Office Hosts Inclusive Stakeholder Forum on Elections8th Apr 2026. The Nairobi IEBC County Office today held a stakeholders’ meeting that brought together representatives from a wide range of groups, including women, youth, persons with disabilities (PWDs), faith-based organizations (FBOs), community-based organizations (CBOs), civil society organizations (CSOs), heads of government departments, and leaders drawn from all 17 constituencies across the county. The gathering created an inclusive space where different stakeholders engaged, shared perspectives, and contributed to discussions on electoral matters. Commissioner Ann Nderitu, CBS, Chairperson of the Election Operations Committee, while addressing the stakeholders, emphasized the vital role of stakeholders, civil society, and mobilizers in strengthening Kenya’s democracy. Every contribution whether from moderate voices, youth leaders, or persons with disabilities is recognized and valued. She called upon young people to stand up and lead, reminding them: “It is your time, your generation, your opportunity to make a difference for your country,” she said. Past engagements have shown that active participation can transform outcomes, and the Commissioner encouraged continued mobilization and advocacy. She concluded by noting that all Kenyans have a role to play during the election period and not just the IEBC. By working together, stakeholders in Nairobi and nationally can ensure the next General Election is transparent, inclusive and effective. Commissioner Dr. Alutalala Mukhwana, Chairperson Voter Education, Partnerships, Communication and Stakeholder Engagement Committee, emphasized that the Commission is committed to serving citizens, but success requires partnership. Feedback, dialogue, and constructive engagement are encouraged to deepen democracy and improve electoral processes. He emphasized that the Commission is committed to conducting free, fair, transparent, and inclusive elections. IEBC Nairobi County Election Manager, Mr. Albert Gogo, while opening the session, gave a detailed and insightful presentation on the electoral processes. He guided participants through the various phases of the election cycle, underscoring the critical role of public participation at every stage. Gogo encouraged stakeholders to actively engage in mobilizing their communities, raising awareness, and supporting the ongoing enhanced continuous voter registration to ensure that more eligible citizens take advantage of",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://www.iebc.or.ke/news/?Nairobi_IEBC_County_Office_Hosts_Inclusive_Stakeholder_Forum_on_Elections,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.31"", ""original_psa_id"": ""qpsa_2026_004430"", ""recovered_from"": ""qpsa_2026_004426"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003893,Governance,"IEBC Holds Validation and Close Out Workshop on Human Resource Instruments29th Jan 2026. The Commission led by the Chairperson Erastus Edung Ethekon, HSC is holding a validation and close-out workshop on IEBC HR instruments. The session brings together IEBC and the State Department of Public Service and Human Capital Development to review and validate key human resource tools that will guide the Commission’s operations going forward. The Chairperson emphasized that people are the true foundation of the Commission, noting that institutions are driven not by structures, offices, plans, or resources, but by the human beings who bring them to life. He observed that IEBC staff are a unique group of professionals who have undergone rigorous education, training, and professional development, acquiring specialized skills that enable the Commission to function effectively. It is these diverse competencies, he said, that inform the organizational structure and ensure that every role is filled by the right expertise. “People are the true foundation of IEBC. When we place the right people with the right skills, attitudes, and training in the right roles, and work together as one team, we strengthen the Commission’s capacity to deliver credible, free, fair, transparent, accountable, and peaceful elections for the people of Kenya.” He called on participants to take the session seriously, acknowledging the significant transformation the institution has undergone in strengthening its internal capacity and external engagement. He highlighted the value of institutional memory, experience and the legacy carried by both long-serving staff and newer members, stating that when this collective knowledge is harnessed effectively, the Commission can be elevated to the highest level of performance. In conclusion, the Chairperson urged participants to approach the proposed reforms with an open and ambitious mindset. He encouraged collaboration, mutual support, and effective communication among staff in order to unlock challenges and optimize individual and collective potential. He described the workshop as an opportunity to rethink, reimagine, reorganize, and act in the best interest of both the Commission and its staff, positioning IEBC strongly for future electoral cycles, including the next general",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://www.iebc.or.ke/news/?IEBC_Holds_Validation_and_Close_Out_Workshop_on_Human_Resource_Instruments,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.34"", ""original_psa_id"": ""qpsa_2026_004433"", ""recovered_from"": ""qpsa_2026_004429"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003894,Governance,"Commission clears 181 candidates to contest in 24 by-elections in November20th Oct 2025. The Commission finalised the registration of 181 candidates to contest in the 24 electoral areas with by-elections scheduled for 27th November 2025. Following this, a 10-day window, has been opened for resolving any disputes arising from the candidate registration process. “The commission deployed a monitoring and reporting tool for use during the registration exercise that was meant to solicit ground information for our future improvements,” said Gideon Balang, Manager Electoral Operations. Out of the 24 electoral area, Nairobi County’s Kariobandi North County Assembly Ward within Embakasi North Constituency and Chewani ward in Galole Constituency of Tana River County have the highest number of nominees cleared being 16. Tembelio ward in Moiben Constituency in Uashin Gishu County has only one candidate. “Candidates are commencing campaigns upon successful registration by the respective Returning Officers. The campaigns shall end on Monday 24th November 2025, being 48 hours before the by-election day. The campaign time shall run daily from 7.00a.m. to 6.00p.m. during the campaign period,” added Balang. The Commission urged all candidates and the public to maintain peace and order during the campaign period. “Candidates are urged to strictly adhere to the Code of Conduct during the electioneering period,” said Balang. Summary of number of candidates for electoral area County Code County Const. Code Constituency CAW Code CAW Elective Position Number 030 Baringo SENATE 6 003 Kilifi 17 Magarini MNA 10 009 Mandera 40 Banissa MNA 2 014 Embu 66 Mbeere North MNA 9 041 Siaya 233 Ugunja MNA 10 043 Homa Bay 245 Kasipul MNA 10 037 Kakamega 201 Malava MNA 9 004 Tana River 019 Galole 0094 Chewani MCA 16 007 Garissa 031 Fafi 0155 Fafi MCA 3 016 Machakos 081 Machakos Town 0402 Mumbuni North MCA 11 023 Turkana 123 Turkana North 0612 Lake Zone MCA 3 023 Turkana 124 Turkana West 0623 Nanaam MCA 4 025 Samburu 134 Samburu North 0670 Angata Nanyokie MCA 3 027 Uasin Gishu 148 Moiben 0714 Tembelio MCA 1 028 Elgeyo",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://www.iebc.or.ke/news/?Commission_clears_181_candidates_to_contest_in_24_by-elections_in_November,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.31"", ""original_psa_id"": ""qpsa_2026_004434"", ""recovered_from"": ""qpsa_2026_004430"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003895,Governance,"Commission call staff to action, to serve with sacrifice and patriotism as Continuous Voter Registration resumes29th Sep 2025. The Commission convened all its staff, from across the country, for a landmark training on Continuous Voter Registration (CVR), a mission that carries the weight of Kenya’s democratic destiny. Led by IEBC Chairperson Erastus Ethekon, the Commission reminded its staff that they are more than officers behind a desk—they are the living face of Kenya’s democracy, from the remotest polling station in Turkana to the headquarters in Nairobi. “You are the face of the Commission,” declared Ethekon with patriotic fervor. “How you serve, communicate and carry yourselves defines what Kenyans think of the IEBC.” The Chairperson saluted the Commission’s staff for their sacrifice, endurance and courage in delivering elections that the world recognized as credible and peaceful. “Many of you have worked long hours, in difficult conditions, sometimes hostile environments, yet you never wavered. Because of you, the Commission delivered for Kenya—and for democracy,” said Ethekon. With the 2027 General Election in sight, the Chairperson urged staff to rise to the challenge. “Communicate better, serve better, and work better—together. Speak clearly, engage openly, and share accurate information. Remember, every citizen matters. Treat Kenyans with dignity and professionalism.” The Commission projects to enroll an additional 6.3 million new voters, raising Kenya’s electoral voice to over 28 million strong. Commissioner Ann Nderitu, CBS, underscored that CVR is not a box-ticking exercise but the foundation of credible elections. “Without an accurate, inclusive and trusted register, everything else we do falls short,” she said. “These are not just statistics. They are voices shaping Kenya’s future. Each registration is more than data—it is an act of empowerment, a restoration of dignity, a reaffirmation of the constitutional right to choose one’s leaders.” Commission Secretary/CEO Marjan Hussein Marjan, MBS reminded the staff that their role transcends technical procedures. “Training is not just about skills. It is about inspiring trust and confidence in every Kenyan. You are not just doing a job—you are protecting the integrity of Kenya’s democracy,” said",,"[""Dholuo"",""Ekegusii"",""Somali""]","https://www.iebc.or.ke/news/?Commission_call_staff_to_action,_to_serve_with_sacrifice_and_patriotism_as_Continuous_Voter_Registration_resumes",,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004435"", ""recovered_from"": ""qpsa_2026_004431"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003896,Governance,"Integration of the Export Process in iCMS with the VAT Return in iTax. BACK TO PUBLIC NOTICES Integration of the Export Process in iCMS with the VAT Return in iTax Kenya Revenue Authority notifies taxpayers and the public that, effective May 2026, the VAT return export data in ICMS will be integrated with the declaration of zero-rated supplies in the VAT return in iTax. This means that validated export values will be automatically prefilled in the VAT return upon issuance of the relevant export documents by Customs. The change applies to exports to the Single Customs Territory, other foreign countries, Export Processing Zones (EPZs) and Special Economic Zones (SEZs). To support accurate prefilling, exporters and their clearing and forwarding agents must capture the exporter’s PIN and valid TIMS/eTIMS zero-rated invoice number when lodging export documents in iCMS. Only export values validated in iCMS and linked to the exporter’s PIN and invoice will be allowed in the VAT return. Exports of taxable services will also be prefilled in iTax based on generated and transmitted TIMS/eTIMS invoices for the relevant tax period. For further information, contact the KRA Contact Centre on (020) 4 999 999 or 0711 099 999, or email callcentre@kra.go.ke . Commissioner for Micro and Small Taxpayers PUBLIC NOTICES 23/04/2026 💬 Address Times Tower Building Haile Selassie Avenue P. O. Box 48240 - 00100 Helping Tax Payers iTax Tutorials Glossary FAQs Complaints Community Facts About KRA About KRA Who We Are KRA 9th Corporate Plan KRA Information Security Policy Data Privacy Statement Treaties & International Policy Exchange of Information KRA Quality Policy Statement Staff Mobile Application (iOS) Staff Mobile Application (Android) International Capacity Development Program (ICDP) KRA Service Charter Annual Tax Summit The National Treasury KenInvest Public Financial Mgt Reforms Never miss a thing about KRA © Kenya Revenue Authority 2026 | Privacy Policy | Terms and Conditions Enable JavaScript to ensure website accessibility",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://www.kra.go.ke/news-center/public-notices/2368-integration-of-the-export-process-in-icms-with-the-vat-return-in-itax,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.34"", ""original_psa_id"": ""qpsa_2026_004437"", ""recovered_from"": ""qpsa_2026_004433"", ""recovery"": ""psa_core_extract"", ""token_count"": 314, ""strict_psa_pass"": true}"
psa_2026_003897,Governance,"Validation of Income and Expenses in the Income Tax Returns. BACK TO PUBLIC NOTICES Validation of Income and Expenses in the Income Tax Returns Kenya Revenue Authority (KRA) wishes to inform taxpayers, stakeholders and the public that, effective 1 st January 2026 , it will begin validating income and expenses declared in both individual and non-individual income tax returns against the following data sources: TIMS/eTIMS Withholding Income Tax gross Import records from Customs This validation will take place upon submission of the 2025 year of income/ accounting period return via the iTax platform. All declared income and expenses must be supported by a valid electronic tax invoice, correctly transmitted with the buyer’s PIN, where applicable, subject to exceptions provided under Section 23A of the Tax Procedures Act, Cap 469B and the Tax Procedures (Electronic Tax Invoice) Regulations, 2024. Taxpayers are encouraged to request TIMS/eTIMS schedules of their current annual income and expenses from their designated account managers. KRA invites feedback and insights from taxpayers and stakeholders to facilitate a smooth and effective implementation of this validation process. For any additional information, please contact the Contact Centre at Tel: 020 4 999 999, 0711 099 999, or Email: callcentre@kra.go.ke, or get in touch with your account or relationship manager at the Tax Service Office. Commissioner, Micro & Small Taxpayers PUBLIC NOTICES 10/11/2025 💬 Address Times Tower Building Haile Selassie Avenue P. O. Box 48240 - 00100 Helping Tax Payers iTax Tutorials Glossary FAQs Complaints Community Facts About KRA About KRA Who We Are KRA 9th Corporate Plan KRA Information Security Policy Data Privacy Statement Treaties & International Policy Exchange of Information KRA Quality Policy Statement Staff Mobile Application (iOS) Staff Mobile Application (Android) International Capacity Development Program (ICDP) KRA Service Charter Annual Tax Summit The National Treasury KenInvest Public Financial Mgt Reforms Never miss a thing about KRA © Kenya Revenue Authority 2026 | Privacy Policy | Terms and Conditions Enable JavaScript to ensure website accessibility",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://www.kra.go.ke/news-center/public-notices/2323-validation-of-income-and-expenses-in-the-income-tax-returns,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.34"", ""original_psa_id"": ""qpsa_2026_004438"", ""recovered_from"": ""qpsa_2026_004434"", ""recovery"": ""psa_core_extract"", ""token_count"": 325, ""strict_psa_pass"": true}"
psa_2026_003898,Governance,"Guidance on Tax Exemption on Payment of Gratuity. BACK TO PUBLIC NOTICES Guidance on Tax Exemption on Payment of Gratuity Kenya Revenue Authority informs the public that the Finance Act, 2025 amended the Income Tax Act to exempt payment of gratuity from income tax. This exemption applies to gratuity earned after 1st July, 2025. The following guidance seeks to provide further clarification on the tax treatment of gratuity earned prior to 1st July, 2025 in light of the exemption - 1. Gratuity earned or relating to periods prior to 1st July, 2025, even where payment is made after this date, is chargeable to tax. The gratuity is taxed as part of employment income and is taxable in the year it was earned. This means that where gratuity is paid to an employee, it should be spread to the period to which it relates, up to four (4) years back, and any remaining amounts relating to periods beyond four (4) years shall be deemed income of the fifth year. The gratuity will then be taxed at the applicable tax rates in the respective years. 2. In computing the taxable income for the periods outlined above, the employer shall consolidate the gratuity payable for each year with other employment income earned by the employee during the respective period and subject the consolidated income to tax at the prevailing tax rate for that year. Tax payable shall be the difference between the tax arrived at on the consolidated amount and what was paid earlier on the emoluments already received. 3. Where an employer pays gratuity relating to periods prior to 1st July, 2025 to a registered pension scheme, the gratuity amounts paid into the scheme shall not be chargeable to tax, subject to prescribed limits in the respective years of income. This shall apply to the extent that the employee had not enjoyed deduction for pension contribution in the respective years of income. 4. An employer making payment of gratuity upon retirement of an employee is still required to account for applicable taxes",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://www.kra.go.ke/news-center/public-notices/2246-guidance-on-tax-exemption-on-payment-of-gratuity,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.32"", ""original_psa_id"": ""qpsa_2026_004439"", ""recovered_from"": ""qpsa_2026_004435"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003899,Governance,"Invitation to a Stakeholder Engagement on the Rollout of Excise Stamps for Cosmetics and Beauty Products. Invitation to a Stakeholder Engagement on the Rollout of Excise Stamps for Cosmetics and Beauty Products Invitation to a Stakeholder Engagement on the Rollout of Excise Stamps for Cosmetics and Beauty Products Kenya Revenue Authority (KRA) would like to notify taxpayers and the public of its intention to rollout excise stamps for cosmetics and beauty products from 1 st July 2023, in compliance with the provisions of the Excise Duty Act, 2015 and the Excise Duty (Excisable Goods Management System) Regulations, 2017. To ensure a smooth rollout, KRA invites manufactures, importers and other stakeholders involved in the distribution and supply of cosmetics and beauty products for a virtual stakeholder engagement on 3 rd May 2023 at 9:00am. The link for the meeting can be obtained from the KRA website and is provided below - https://kra.webex.com/kra/j.php?MTID=mb2d7a273f9b11e8206f643ae59ee0f94 Manufacturers of cosmetics and beauty products who have installed automated production lines are requested to contact KRA through the email- egmshelp@kra.go.ke to facilitate a technical site visit for confirmation that their automated lines meet the requirements for installation of Excisable Goods Management System (EGMS) equipment. For further information please call our Contact Centre on: Telephone No: 0204999999/0711099999, or Email: callcentre@kra.go.ke Commissioner for Domestic Taxes 💬 Address Times Tower Building Haile Selassie Avenue P. O. Box 48240 - 00100 Helping Tax Payers iTax Tutorials Glossary FAQs Complaints Community Facts About KRA About KRA Who We Are KRA 9th Corporate Plan KRA Information Security Policy Data Privacy Statement Treaties & International Policy Exchange of Information KRA Quality Policy Statement Staff Mobile Application (iOS) Staff Mobile Application (Android) International Capacity Development Program (ICDP) KRA Service Charter Annual Tax Summit The National Treasury KenInvest Public Financial Mgt Reforms Never miss a thing about KRA © Kenya Revenue Authority 2026 | Privacy Policy | Terms and Conditions Enable JavaScript to ensure website accessibility",,"[""Dholuo"",""Ekegusii"",""Somali""]",https://www.kra.go.ke/news-center/public-notices/1939-invitation-to-a-stakeholder-engagement-on-the-rollout-of-excise-stamps-for-cosmetics-and-beauty-products,,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.34"", ""original_psa_id"": ""qpsa_2026_004440"", ""recovered_from"": ""qpsa_2026_004436"", ""recovery"": ""psa_core_extract"", ""token_count"": 319, ""strict_psa_pass"": true}"
psa_2026_003900,Governance,"Commission, youth discuss electoral reforms, inclusion and transformative engagement in inaugural county-led People Dialogue Festival30th Jul 2025. The Commission took part in the inaugural County-level edition of the People Dialogue Festival (PDF) in Meru on 10th-11th July 2025. It was an engagement that focused on policy and electoral reforms discussions to shape vibrant citizen-led democratic dialogue hosted at the Meru National Polytechnic. The forum dubbed “Building a Collaborative Society for Kenya’s sustainable future – The Meru we want” was the first in a series of events this year being part of the flagship initiative by the Centre for Multiparty Democracy (CMD- Kenya) for inclusive dialogue and transformative engagement in Kenya. This year, it is the first time that CMD-Kenya is piloting county-level editions across four counties creating a dynamic space for citizens, experts, state and non- state actors to engage in meaningful dialogue and action. The county edition aims to bring the essence of the PDF closer to the grassroots by offering space for inclusive dialogue on governance, accountability, citizen engagement and development. The event brought together leaders, citizens, government institutions, civil society organizations, and private sector stakeholders to discuss pressing societal challenges, promote meaningful citizen engagement and co-create solutions for Kenya’s sustainable development. The Commission was represented by Meru County office led by Imenti North Ag. Senior Elections Officer (SEO) Consolata Muthoni and Tigania West SEO Edwin Kaburia. This important event benefited the Commission as it provided an audience (mostly made of youth) for the Commission to conduct voter education; during the panel discussions/ dialogue sessions and in the exhibition booth. Joyce Ekuam, the Ag. Director Voter Education and Partnerships and Communication (DVEPC), said the event was an opportunity to enhance IEBC brand visibility, since the Commission had a branded exhibition booth bearing various Information Education and Communication (IEC) materials. “The Commission had a chance to network with other players in the gender and youth development space, thereby strengthening partnerships and collaborations,” said Ekuam. The Meru County political landscape has been characterised by tensions that have deepened societal divisions",,"[""Dholuo"",""Ekegusii"",""Somali""]","https://www.iebc.or.ke/news/?Commission,_youth_discuss_electoral_reforms,_inclusion_and_transformative_engagement_in_inaugural_county-led_People_Dialogue_Festival",,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004442"", ""recovered_from"": ""qpsa_2026_004438"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003901,Education,"Commission appears before Senate, reports on preparedness and key electoral reforms ahead of 2027 GE24th Jul 2025. The Commission on 19th June, 2025 appeared before the Senate Standing Committee on Justice, Legal Affairs and Human Rights (JLAHRC), which is led by Chairperson, Senator Hillary K. Sigei, CBS, to present the state of preparedness and key electoral reforms ahead of the 2027 General Election. The Commission was led by Deputy Commission Secretary - Support Services, Obadiah Keitany, MBS who represented the Commission Secretary/CEO, Marjan Hussein Marjan, MBS. Mr. Keitany expressed gratitude for the opportunity to appear before the Committee and engage on matters of electoral preparedness. He observed that the IEBC, under Article 88(4) of the Constitution of Kenya, is mandated to conduct and supervise elections and referenda. The Commission is also responsible for the delimitation of electoral boundaries as stipulated under Article 89 of the Constitution. Mr. Keitany enumerated the Commission’s preparedness, particularly on boundary delimitation exercise, legal reforms, voter education and voter registration, risk management, integration of technology in electoral processes and the need for adequate facilitation to enable the Commission carry out its mandate. The Commission informed the Committee that there are 23 pending by-elections across the country, comprising 1 Senate seat, 6 Members of the National Assembly (MNAs), and 16 County Assembly Ward (CAW) positions. This situation continues to disenfranchise constituents in the affected elective areas, undermining their right to representation and the democratic process. The Commission reinforced the importance of collaboration and timely support from all arms of government and electoral stakeholders. A credible election is not the sole responsibility of the Commission—it is a collective effort that demands timely reforms, stakeholder collaboration and adequate resourcing to safeguard the will of the people during the 2027 General Election,” Keitany noted. The Commission concluded by appealing to the Senate Committee and Parliament to act with urgency in supporting the Commission through adequate budgetary allocations and enactment of relevant election laws, which will be critical in ensuring readiness for the 2027 General Election. Other stakeholders present in the",,"[""Dholuo"",""Ekegusii"",""Somali""]","https://www.iebc.or.ke/news/?Commission_appears_before_Senate,_reports_on_preparedness_and_key_electoral_reforms_ahead_of_2027_GE",,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004443"", ""recovered_from"": ""qpsa_2026_004439"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
psa_2026_003902,Health,"Commission participating in the Inter- Agency Working Group on the development of the initial State Report on the African Charter on Democracy, Elections and Governance (ACDEG)5th Jun 2025. The Commission is currently taking part in the development of the initial State Report on the African Charter on Democracy, Elections and Governance. The Commission is a member of the inter-agency group spearheaded by the Office of the Attorney General and Department of Justice. The African Charter on Democracy, Elections and Governance was adopted in 2007 by the Assembly of Heads of State and Government of the African Union as a framework for promoting democracy, good governance and the rule of law across the continent. The Charter establishes continental norms and standards aimed at strengthening democratic institutions, upholding human rights, and fostering socio-economic development. It officially came into force on 15th February, 2012. Kenya, ratified the African Charter on Democracy, Elections and Governance on 30th January 2021 and is therefore, expected to submit its initial state report in accordance with Artcile 49 of the Charter. The Charter establishes key principles such as holding of free and fair elections, respect for the rule of law, democracy, separation of powers, and the promotion of human rights and fundamental freedoms. In its inaugural meeting held at Machakos from 28th April to 2nd May, 2025, the institutions represented in the inter-agency working group made presentations on how they have implemented the provisions of the ACDEG. The Commission was represented by Ms. Ruth Makuthu, the Ag. Manager Legal Reforms, Political Parties and Campaign Financing who made a detailed presentation on how the Commission has implemented matters relating to democracy, human rights, the rule of law, democratic elections and democratic institutions. These presentations will inform the State Report that will outline Kenya’s progress in implementing the principles and commitments under ACDEG. Currently, the respective institutions are compiling the presentations in matrix format to aid in the development of the State report and the same will be shared with the respective institutions once completed and adopted",,"[""Dholuo"",""Ekegusii"",""Somali""]","https://www.iebc.or.ke/news/?Commission_participating_in_the_Inter-_Agency_Working_Group_on_the_development_of_the_initial_State_Report_on_the_African_Charter_on_Democracy,_Elections_and_Governance_(ACDEG)",,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.33"", ""original_psa_id"": ""qpsa_2026_004444"", ""recovered_from"": ""qpsa_2026_004440"", ""recovery"": ""psa_core_extract"", ""token_count"": 337, ""strict_psa_pass"": true}"
psa_2026_003903,Governance,"IEBC meets Interparty Youth Forum, discuss youth engagement in election and governance23rd Apr 2025. The Commission held a meeting with representatives of the Interparty Youth Forum to deliberate on key issues affecting youth engagement in electoral processes and governance. The forum, represented by 14 youth leaders, engaged in a constructive discussion aimed at enhancing the participation of young people in democratic processes. The meeting, chaired by Ag. Director of Voter Education and Partnerships Joyce Ekuam, on behalf of the Commission Secretary/CEO Marjan Hussein Marjan, MBS, discussed several matters including the need to strengthen youth representation in electoral processes by increasing the involvement of young people as polling officials, observers and election managers. The forum also expressed concern about the fair representation of youth in political party nomination processes, emphasizing the need for inclusivity and equity. Further, the importance of voter education that specifically targets young people, to ensure they understand and engage in the electoral process meaningfully was discussed. Legal and policy barriers that hinder youth participation in governance were also highlighted. Chrisphine Owiye, OGW, Director of Legal Services, reaffirmed that youth rights are anchored in Article 55 of the Constitution, which mandates the state to implement affirmative action to guarantee youth access to relevant education, training, and political participation opportunities. He reiterated that youth representation is a mandatory component in political party structures. The Commission shared that in 2022, a Youth Coordinating Committee (YCC) was established to enhance the dissemination of electoral information to marginalized youth groups. This initiative was recognized as a step towards inclusivity and improved outreach. Youth leaders raised concerns about the logistical challenges faced by young voters, especially in accessing polling stations located in hard-to-reach areas. They called upon the Commission to address these concerns ahead of the 2027 General Election. Furthermore, the youth representatives urged the Commission to work on improving its public image, noting that public confidence in the IEBC remains low. They emphasized that restoring trust in the institution would be critical in encouraging greater youth turnout and registration ahead of the",,"[""Dholuo"",""Ekegusii"",""Somali""]","https://www.iebc.or.ke/news/?IEBC_meets_Interparty_Youth_Forum,_discuss_youth_engagement_in_election_and_governance",,"{""origin"": ""scrape_export"", ""quarantine_reason"": ""low_psa_score:0.34"", ""original_psa_id"": ""qpsa_2026_004445"", ""recovered_from"": ""qpsa_2026_004441"", ""recovery"": ""psa_core_extract"", ""token_count"": 340, ""strict_psa_pass"": true}"
