psa_id,domain,title,text,language,source_url,published_at,urgency,organization,metadata
psa_2026_001610,agriculture,Lamu County: Drought Early Warning Bulletin for August 2024,"Kenya Lamu County: Drought Early Warning Bulletin for August 2024 Format Situation Report Source Govt. Kenya Posted 2 Oct 2024 Originally published 2 Oct 2024 Origin View original Attachments Download Report (PDF | 1.03 MB) Drought Situation Biophysical Indicators The county received off-season rainfall which was poorly distributed in terms of space and time. The vegetation condition Index (VCI-3Month) was stable compared to the previous month. The VCI indicated Above Normal vegetation. The county was in the Normal drought phase but on decline. Forage condition was good in the Mixed farming livelihood zone and fair to poor in the Agro-pastoral and Fishing livelihood zones. Socio Economic Indicators Production indicators Livestock species exhibited good body condition in all livelihood zones except the Fishing livelihood zone that recorded fair to poor body conditions. Crops planted (maize, green grams, beans, and cowpeas) were at the maturity harvesting stage of physiological growth. Average Milk Production was below the normal range. No livestock disease outbreaks or death cases were reported. Access indicators Terms of trade were unfavourable and below normal. Household water distance was above the normal range. Grazing area to water source distance was within the normal ranges. Average Milk Consumption was within the normal range. Utilization indicators The proportion of children at risk of malnutrition was currently stable compared to the previous month but above average. The average coping strategy index was above normal. Majority of households in the county were in the borderline and poor food consumption score categories. Report details Primary country Kenya Source Government of Kenya Disaster Kenya: Drought - 2014-2026 Format Situation Report Themes Agriculture Food and Nutrition Health Water Sanitation Hygiene Disaster type Drought Language English Post this on LinkedIn",en,https://reliefweb.int/report/kenya/lamu-county-drought-early-warning-bulletin-august-2024,2024-10-02T09:56:21+00:00,emergency,ReliefWeb Kenya Reports,"{""adapter"": ""generic_html""}"
psa_2026_001611,security,Makueni County: Drought Early Warning Bulletin for August 2024,Kenya Makueni County: Drought Early Warning Bulletin for August 2024 Format Situation Report Source Govt. Kenya Posted 2 Oct 2024 Originally published 2 Oct 2024 Origin View original Attachments Download Report (PDF | 840.13 KB) Drought Situation & EW Phase Classification Biophysical Indicators ▪ The month of August was dry and this is normal. ▪ Vegetation greenness was within normal range. ▪ Forage condition was good to fair and normal. Socio-Economic Indicators (Impact Indicators) Production Indicators ▪ Crops were mainly at harvesting stage and in fair to poor condition. ▪ Body condition of all livestock species was good to fair. ▪ No unusual livestock migration or deaths were reported. ▪ Milk production was within normal at 1.8 litres. Access Indicators ▪ Terms of trade were favourable at 145 kilograms. ▪ Milk consumption was within normal at 1.1 litres. ▪ Return distances to water sources were within normal range at five kilometres. Utilization Indicators ▪ Percentage of children at risk of malnutrition were within normal range at 9.9 percent. ▪ Households with acceptable food consumption score stood at 83.8 percent. ▪ Proportion of households employing severe foodbased coping strategies stood at 5.2 percent. Report details Primary country Kenya Source Government of Kenya Disaster Kenya: Drought - 2014-2026 Format Situation Report Themes Agriculture Food and Nutrition Health Water Sanitation Hygiene Disaster type Drought Language English Post this on LinkedIn,en,https://reliefweb.int/report/kenya/makueni-county-drought-early-warning-bulletin-august-2024,2024-10-02T09:51:30+00:00,high,ReliefWeb Kenya Reports,"{""adapter"": ""generic_html""}"
psa_2026_001612,security,Mandera County: Drought Early Warning Bulletin for August 2024,"Kenya Mandera County: Drought Early Warning Bulletin for August 2024 Format Situation Report Source Govt. Kenya Posted 2 Oct 2024 Originally published 2 Oct 2024 Origin View original Attachments Download Report (PDF | 1001.19 KB) Drought Situation & EW Phase Classification Biophysical Indicators • Below average rainfall and showers with no significant impact were received in many parts of the county during the reporting period. • Vegetation condition: the current three-month Vegetation Condition index for the County showed normal vegetation greenness. • Pasture and browse conditions are good to fair in all parts of the County and can last for five months. • Water availability is normal across the County with all the earth pans having water. Socio Economic Indicators (Impact Indicators) Production indicators: • Currently, the body condition of livestock species is fair while the distance to water source lies within the normal range. • Milk production is above the normal range. Access indicators: • Terms of trade are favourable and stable same as the preceding month. • Milk consumption is above normal in the entire livelihood zone. Utilization Indicators: • The percentage of under five children at risk of malnutrition (MUAC) was below the long-term average. Report details Primary country Kenya Source Government of Kenya Disaster Kenya: Drought - 2014-2026 Format Situation Report Themes Agriculture Food and Nutrition Health Water Sanitation Hygiene Disaster type Drought Language English Post this on LinkedIn",en,https://reliefweb.int/report/kenya/mandera-county-drought-early-warning-bulletin-august-2024,2024-10-02T09:46:53+00:00,high,ReliefWeb Kenya Reports,"{""adapter"": ""generic_html""}"
psa_2026_001613,security,Marsabit County: Drought Early Warning Bulletin for August 2024,"Kenya Marsabit County: Drought Early Warning Bulletin for August 2024 Format Situation Report Source Govt. Kenya Posted 2 Oct 2024 Originally published 2 Oct 2024 Origin View original Attachments Download Report (PDF | 566.3 KB) Drought Situation & EW Phase Classification Biophysical Indicators Rainfall: The off-season precipitation received in August was 103 percent falls within normal conditions. Vegetation Condition: Normalized difference vegetation index indicates that vegetation greenness is 125 percent of the 20-year average, indicative of above-normal vegetation greenness across the County. Socio-Economic Indicators (Impact Indicators) Production Indicators: A majority of various livestock species exhibited good body conditions. All livelihood zones had higher-than-average levels of milk production. Livestock migration patterns were minor and followed established routes. The rates of kidding and lambing stayed constant, whereas the rate of cow and camel calving peaked. Common livestock diseases include PPR, Brucellosis, Helminthiasis, Pneumonia, Trypanosomiasis, and CCPP. Access Indicators: Household and livestock water access remained within typical distances. Boreholes saw the highest usage rate, increasing to 43.5 percent from 37 percent previously. The use of pans and dams dropped to 20 percent, down from 22 percent, while rivers accounted for 4.3 percent, down from 10.2 percent However, the majority of open water sources in the pastoral livelihood zones have dried up. Milk consumption was normal and improving and terms of trade remained significantly higher than normal. Major cereal prices were higher in several markets, although operations continued as usual. Livestock prices were also high across all the major markets with low traded volumes. Utilization Indicators: Majority of households are employing consumption coping strategies, indicative of crisis level (IPC Phase 3) and food consumption score averaging at the borderline category. Households are able to just meet minimum food needs by depleting essential livelihood assets or resorting to crisis-coping strategies. persist. The nutritional status of children below the age of 5 years remained within the normal ranges. Report details Primary country Kenya Source Government of Kenya Disaster Kenya: Drought - 2014-2026 Format Situation Report Themes Agriculture Food and Nutrition Health Water Sanitation Hygiene Disaster type Drought Language English Post this on LinkedIn",en,https://reliefweb.int/report/kenya/marsabit-county-drought-early-warning-bulletin-august-2024,2024-10-02T09:43:36+00:00,emergency,ReliefWeb Kenya Reports,"{""adapter"": ""generic_html""}"
psa_2026_001614,security,Meru (Meru-North) County: Drought Early Warning Bulletin for August 2024,"Kenya Meru (Meru-North) County: Drought Early Warning Bulletin for August 2024 Format Situation Report Source Govt. Kenya Posted 2 Oct 2024 Originally published 2 Oct 2024 Origin View original Attachments Download Report (PDF | 515.26 KB) Drought Situation & EW Phase Classification Biophysical Indicators Rainfall: The month was marked by dry and cold weather conditions across the county Vegetation Condition: The vegetation condition index remained above normal in the county and all its sub-counties. Socio-Economic Indicators (Impact Indicators) Production Indicators There are currently no major farming activities ongoing as farmers at the farms at this time of the year. The livestock body condition for all species is good across the county. Milk production recorded a reduction and remained within the seasonal ranges. There were no external or internal migrations recorded in the county Access Indicators: The price of beans and maize remained stable and below the short-term average. Similarly, the prices of cattle and goats remained stable and above the short term average. The household and livestock distances to water sources remained stable compared to July and were within seasonal ranges for this time of the year. Utilization indicators: The overall food consumption score recorded an improvement with 82.5 percent of households having adequate food intake and the remainder of 17.5 percent have inadequate food intake. Out of all the households sampled 31 percent did not apply any foodbased coping strategies, 42 percent were stressed and 27 percent in crisis. The proportion of children at risk of malnutrition slightly increased to 8.7 compared to 6.1 in July 2024. Report details Primary country Kenya Source Government of Kenya Disaster Kenya: Drought - 2014-2026 Format Situation Report Themes Agriculture Food and Nutrition Health Water Sanitation Hygiene Disaster type Drought Language English Post this on LinkedIn",en,https://reliefweb.int/report/kenya/meru-meru-north-county-drought-early-warning-bulletin-august-2024,2024-10-02T09:41:06+00:00,emergency,ReliefWeb Kenya Reports,"{""adapter"": ""generic_html""}"
psa_2026_001615,security,Narok County: Drought Early Warning Bulletin for August 2024,Kenya Narok County: Drought Early Warning Bulletin for August 2024 Format Situation Report Source Govt. Kenya Posted 2 Oct 2024 Originally published 2 Oct 2024 Origin View original Attachments Download Report (PDF | 568.53 KB) Drought Situation & EW Phase Classification Biophysical Indicators Rainfall ▪ The county registered slightly below normal rainfall during the month under review. ▪ The amounts received were unevenly distributed in both time and space across all the livelihood zones. Forage condition: ▪ Vegation condition index was above normal ▪ Forage condition ranged from fair to good. Socio-Economic Indicators (Impact Indicators) Production Indicators ▪ Maize harvesting is on-going. ▪ Livestock body condition ranged from good to fair. ▪ No livestock in-migration was reported ▪ Milk production was within the normal range. Access Indicators ▪ Terms of trade were above normal. ▪ Household water distances were within the normal. ▪ Livestock watering distance were within the normal. ▪ Water consumption was below normal. Utilization Indicators ▪ Malnutrition cases were below normal range. ▪ Milk consumption was within the normal range. ▪ About 97 percent of households were in acceptable food consumption category. ▪ Reduced Copying Strategy Index was within the normal range. ▪ About 2.6 percent of households employed stressed livelihood coping mechanisms respectively. Report details Primary country Kenya Source Government of Kenya Disaster Kenya: Drought - 2014-2026 Format Situation Report Themes Agriculture Food and Nutrition Health Water Sanitation Hygiene Disaster type Drought Language English Post this on LinkedIn,en,https://reliefweb.int/report/kenya/narok-county-drought-early-warning-bulletin-august-2024,2024-10-02T09:36:19+00:00,high,ReliefWeb Kenya Reports,"{""adapter"": ""generic_html""}"
psa_2026_001616,security,Nyeri (Kieni) County: Drought Early Warning Bulletin for August 2024,"Kenya Nyeri (Kieni) County: Drought Early Warning Bulletin for August 2024 Format Situation Report Source Govt. Kenya Posted 2 Oct 2024 Originally published 2 Oct 2024 Origin View original Attachments Download Report (PDF | 372.85 KB) Drought Situation & EW Phase Classification Biophysical Indicators • Off-season showers were experienced in August with amounts averaging 61.99mm compared with 42mm normally. • Forage condition ranged between fair and good with an improving trend. Socio Economic Indicators (Impact Indicators) Production Indicators • The livestock body condition for all species was fair but on a deteriorating trend. • Milk production was 7.1 litres at household level which was 34 percent higher than the highest production ever recorded for the month at 5.3 litres. • Maize, bean and Irish potato production was below-normal due to leaching, crop destruction and fungal diseases. Access Indicators • Access to water for both livestock and household use was within normal ranges across both livelihood zones. • Milk consumption was within seasonal ranges. • Terms of trade (sheep:maize) stood at 107 which was 67.2 percent higher than the highest value ever recorded in Kieni for the month at 64. Household purchasing power was therefore significantly higher than normal. Utilization Indicators • The nutrition status of children was better than normal for this time of the year where no children were identified to be at risk of malnutrition. • The coping strategy index stood at 5.1 in August. • The food consumption score averaged 29.1 in August. Report details Primary country Kenya Source Government of Kenya Disaster Kenya: Drought - 2014-2026 Format Situation Report Themes Agriculture Food and Nutrition Health Water Sanitation Hygiene Disaster type Drought Language English Post this on LinkedIn",en,https://reliefweb.int/report/kenya/nyeri-kieni-county-drought-early-warning-bulletin-august-2024,2024-10-02T09:32:59+00:00,high,ReliefWeb Kenya Reports,"{""adapter"": ""generic_html""}"
psa_2026_001617,security,Samburu County: Drought Early Warning Bulletin for August 2024,Kenya Samburu County: Drought Early Warning Bulletin for August 2024 Format Situation Report Source Govt. Kenya Posted 2 Oct 2024 Originally published 2 Oct 2024 Origin View original Attachments Download Report (PDF | 465.75 KB) Drought Situation & EW Phase Classification The drought situation remained normal and stable due to good performance of the long rains and the off-season rains. Biophysical indicators Rainfall performance: Light to moderate amount Vegetation condition: Very good condition as per 3-month VCI. Socio Economic Indicators (Impact Indicators) Production indicators Livestock body condition- Good to very good Livestock migration-Very minimal Milk production- Fair but below LTA Access indicators Livestock prices remained above LTA while maize prices continued to drop and are below LTA. Terms of trade were favourable to pastoral households. Utilization indicators About 26 percent of children in sampled households were at risk of malnutrition while 53 percent of the respondents had acceptable food consumption score. Report details Primary country Kenya Source Government of Kenya Disaster Kenya: Drought - 2014-2026 Format Situation Report Themes Agriculture Food and Nutrition Health Water Sanitation Hygiene Disaster type Drought Language English Post this on LinkedIn,en,https://reliefweb.int/report/kenya/samburu-county-drought-early-warning-bulletin-august-2024,2024-10-02T09:23:23+00:00,high,ReliefWeb Kenya Reports,"{""adapter"": ""generic_html""}"
psa_2026_001618,security,Taita Taveta County: Drought Early Warning Bulletin for August 2024,Kenya Taita Taveta County: Drought Early Warning Bulletin for August 2024 Format Situation Report Source Govt. Kenya Posted 2 Oct 2024 Originally published 2 Oct 2024 Origin View original Attachments Download Report (PDF | 797.42 KB) Drought Situation & EW Phase Classification Biophysical Indicators ▪ The county registered normal rains during the month under review coupled with low temperatures. ▪ The county vegetation greenness condition was within the normal range depicting normal vegetation condition (VCI-one Month; 48.9). All the Sub Counties indicated normal vegetation condition. Socio Economic Indicators (Impact Indicators) Production Indicators ▪ Livestock body condition was good and no livestock in or out migration was reported. ▪ A few farmers undertaking land preparation ▪ Average milk production per HH per day was within normal ranges. Access Indicators ▪ Terms of Trade were slightly above the normal range. ▪ Milk consumption per HH per day was normal. ▪ Household return distance to water sources was within the normal range. ▪ Livestock trekking distance to water sources from grazing areas was within the normal range. Utilization Indicators ▪ The proportion of children at risk of malnutrition was within the normal range. ▪ CSI was within the normal range ▪ FCS was within the normal range Report details Primary country Kenya Source Government of Kenya Disaster Kenya: Drought - 2014-2026 Format Situation Report Themes Agriculture Food and Nutrition Health Water Sanitation Hygiene Disaster type Drought Language English Post this on LinkedIn,en,https://reliefweb.int/report/kenya/taita-taveta-county-drought-early-warning-bulletin-august-2024,2024-10-02T09:21:08+00:00,high,ReliefWeb Kenya Reports,"{""adapter"": ""generic_html""}"
psa_2026_001619,security,Tana River County: Drought Early Warning Bulletin for August 2024,"Kenya Tana River County: Drought Early Warning Bulletin for August 2024 Format Situation Report Source Govt. Kenya Posted 2 Oct 2024 Originally published 2 Oct 2024 Origin View original Attachments Download Report (PDF | 660.01 KB) Drought Situation & EW Phase Classification Biophysical Indicators • The month was primarily marked by dry and sunny weather, which was occasionally interrupted by cool, cloudy conditions at night. • The county's vegetation greenness varied from normal levels to moderate drought conditions. • Forage conditions ranged from fair to poor, largely due to the heat stress observed during the daytime hours. Socio-Economic Indicators (Impact Indicators) Production Indicators • Livestock body condition for all species was observed to range from a good, smooth appearance to a moderate BCS (neither fat nor thin). • Household milk production remained relatively stable, averaging about 2.2 liters, which is considered within the normal range. Access Indicators • Households managed to purchase approximately 98 kilograms of maize through the sale of a medium-sized goat. • Household milk consumption was reported to be within the normal range at 1.2 liters. • Return trekking distances to water sources for both domestic and livestock use exhibited an increase but remained within normal bound. Utilization Indicators • The percentage of children at risk of malnutrition was recorded at 12.3%, which is below the normal limits. • A significant proportion of households were found to have a borderline to poor food consumption score (FCS). Report details Primary country Kenya Source Government of Kenya Disaster Kenya: Drought - 2014-2026 Format Situation Report Themes Agriculture Education Food and Nutrition Health Protection and Human Rights Water Sanitation Hygiene Disaster types Drought Epidemic Language English Post this on LinkedIn",en,https://reliefweb.int/report/kenya/tana-river-county-drought-early-warning-bulletin-august-2024,2024-10-02T09:17:48+00:00,high,ReliefWeb Kenya Reports,"{""adapter"": ""generic_html""}"
psa_2026_001620,security,Tharaka Nithi County: Drought Early Warning Bulletin for August 2024,"Kenya Tharaka Nithi County: Drought Early Warning Bulletin for August 2024 Format Situation Report Source Govt. Kenya Posted 2 Oct 2024 Originally published 2 Oct 2024 Origin View original Attachments Download Report (PDF | 838.3 KB) Drought Situation & EW Phase Classification Biophysical Indicators Rainfall Performance: No rainfall was recorded in the county during the period under review. Vegetation Condition: The county 3-month vegetation condition index (VCI) for August is at a value of 68.49 which implies above normal greenness. Standard Precipitation: During the reviewed period, the county 3-monthly Standard Precipitation Index (SPI) was moderately wet at an average of 1.633 indicating no drought stress in the County. Soil Moisture Anomaly (SMA): The county’s SMA was at an average of 2.7, thus indicating wetness. Socio Economic Indicators (Impact Indicators) Production Indicators: Livestock body condition for all livestock species was satisfactory. Milk production is on a decline though above the normal range. Access indicators: Terms of Trade (ToT) across the livelihood zones were above the normal ranges. Household and livestock distances to water and watering points though within normal ranges, registered a slight increase. Utilization indicators: Food Consumption Score (FCS) stood at 66.7, which was within the normal range at this time of the year. MUAC - Percentage of children between 6-59 months at Risk of malnutrition was 1.7, 23.5% increase from last month. Report details Primary country Kenya Source Government of Kenya Disaster Kenya: Drought - 2014-2026 Format Situation Report Themes Agriculture Education Food and Nutrition Health Water Sanitation Hygiene Disaster type Drought Language English Post this on LinkedIn",en,https://reliefweb.int/report/kenya/tharaka-nithi-county-drought-early-warning-bulletin-august-2024,2024-10-02T09:15:15+00:00,high,ReliefWeb Kenya Reports,"{""adapter"": ""generic_html""}"
psa_2026_001621,security,Turkana County: Drought Early Warning Bulletin for August 2024,Kenya Turkana County: Drought Early Warning Bulletin for August 2024 Format Situation Report Source Govt. Kenya Posted 2 Oct 2024 Originally published 2 Oct 2024 Origin View original Attachments Download Report (PDF | 873.5 KB) Drought Situation & EW Phase Classification Drought Phase: Normal– Stable Biophysical Indicators • Intermittent off season showers were received across the entire county during the second dekad • The VCI portrays above normal vegetation greenness for the current period. • Open and underground water sources fairly recharged by the off season showers. Socio Economic Indicators (Impact Indicators) Production indicators: • The livestock body condition for all species is good as a result of available forage & water condition. • Crops in rain-fed farms affected by moisture stress and about 40% of irrigated crop destroyed by off season rains. • Milk production improved compared to July. Access indicators: • Milk consumption improved as compared to July. • The Terms of Trade improved attributed to increased livestock prices against stable cereal prices. Utilization indicators: • Over 60 percent of sampled households had either borderline or acceptable food consumption. • The proportion of children who were categorized as ‘moderately malnourished’ improved slightly due to availability of milk Report details Primary country Kenya Source Government of Kenya Disaster Kenya: Drought - 2014-2026 Format Situation Report Themes Agriculture Food and Nutrition Health Water Sanitation Hygiene Disaster types Drought Epidemic Language English Post this on LinkedIn,en,https://reliefweb.int/report/kenya/turkana-county-drought-early-warning-bulletin-august-2024,2024-10-02T09:11:52+00:00,high,ReliefWeb Kenya Reports,"{""adapter"": ""generic_html""}"
psa_2026_001622,security,Wajir County: Drought Early Warning Bulletin for August 2024,"Kenya Wajir County: Drought Early Warning Bulletin for August 2024 Format Situation Report Source Govt. Kenya Posted 2 Oct 2024 Originally published 2 Oct 2024 Origin View original Attachments Download Report (PDF | 626.6 KB) Drought Situation & EW Phase Classification Biophysical Indicators There was continuation of a dry spell across the County throughout the month.This is normal during this period since August falls within the June-July-August dry season. According to Kenya Meteorological Department, Wajir County is expected to be generally sunny and dry in September. Vegetation Condition: The vegetation condition index (VCI) was above normal greenness. Production indicators • No farming activities going on currently in Agro-Pastoral Livelihood Zone • Livestock are in good to very good body condition • Although there was a slight decline, milk production remained above average Access indicators: • The Terms of Trade was favorable at 94 kgs of maize for a sale of goat • The livestock distance to water sources increased • Livestock prices for camels and goats increased due to increased demand. • Milk consumption decreased from 2.0 litres in July to 1.9 litres in August • Maize recorded average price increase of 5% compared to the previous month. Utilization Indicators: ▪ Significant improvement in nutrition has been observed over some time. ▪ FCS remained stable among the sampled households across all the livelihood zones ▪ An increase in use of coping strategies in August was noted ▪ No disease outbreak reported during the month under review Report details Primary country Kenya Source Government of Kenya Disaster Kenya: Drought - 2014-2026 Format Situation Report Themes Agriculture Education Food and Nutrition Health Peacekeeping and Peacebuilding Water Sanitation Hygiene Disaster type Drought Language English Post this on LinkedIn",en,https://reliefweb.int/report/kenya/wajir-county-drought-early-warning-bulletin-august-2024,2024-10-02T09:09:12+00:00,emergency,ReliefWeb Kenya Reports,"{""adapter"": ""generic_html""}"
psa_2026_001623,security,West Pokot: Drought Early Warning Bulletin for August 2024,Kenya West Pokot: Drought Early Warning Bulletin for August 2024 Format Situation Report Source Govt. Kenya Posted 2 Oct 2024 Originally published 2 Oct 2024 Origin View original Attachments Download Report (PDF | 638.92 KB) Drought Situation & EW Phase Classification Biophysical Indicators Rainfall ▪ The county received above normal rains. ▪ The amonts received was fairly distributed in both time and space across the livelihood zones. Forage condition: ▪ Vegetation condition index was within normal ▪ Forage condition was fair to good Socio-Economic Indicators (Impact Indicators) Production Indicators ▪ Crops are at harvesting stage ranging from fair to good. ▪ Livestock body condition was fair to good. ▪ Low livestock in-migration was reported ▪ Livestock diseases were reported. ▪ Milk production was within normal. Access Indicators ▪ Terms of trade were within normal. ▪ Household water distances were within the normal. ▪ Livestock watering distance were within the normal. ▪ Water consumption was below normal. Utilization Indicators ▪ Malnutrition cases was within the normal. ▪ Milk consumption was within the normal ▪ Households were in acceptable food consumption category and within the normal. ▪ Reduced Copying Strategy Index was below normal. ▪ About at 2.7 percent of the households employed stressed food-based coping mechanisms ‘ ▪ None the households employed livelihood coping mechanisms. Report details Primary country Kenya Source Government of Kenya Disaster Kenya: Drought - 2014-2026 Format Situation Report Themes Agriculture Food and Nutrition Health Protection and Human Rights Water Sanitation Hygiene Disaster type Drought Language English Post this on LinkedIn,en,https://reliefweb.int/report/kenya/west-pokot-drought-early-warning-bulletin-august-2024,2024-10-02T08:52:08+00:00,high,ReliefWeb Kenya Reports,"{""adapter"": ""generic_html""}"
psa_2026_001624,security,"The Salvation Army response to unexpected flooding in Turkana, northern Kenya","Kenya The Salvation Army response to unexpected flooding in Turkana, northern Kenya Format News and Press Release Source Salvation Army Posted 30 Sep 2024 Originally published 30 Sep 2024 Origin View original Damaging floodwaters in the Turkana region of northern Kenya have affected hundreds of households and displaced thousands of people since early September. The Salvation Army in the Kenya West Territory has provided much-needed support and relief within the flood-affected communities, helping citizens to rebuild and recover. Turkana County is known for its arid climate, recurrent droughts and water scarcity. The harsh environment has made it one of Kenya’s most drought-prone areas, leading to water scarcity and food insecurity challenges for its inhabitants. The area recently experienced severe flooding due to the unexpected swelling of Lake Turkana caused by overflow from the River Omo, which originates in the Ethiopian Highlands. On Sunday 1 September, floodwaters surged, inundating Kalokol village and town. Homes and shops were swept away, and three schools were entirely submerged, disrupting the education of hundreds of children. The flooding impacted around 1,493 households and forced at least 4,479 people to leave. These families took shelter in nearby schools, now being used for temporary accommodation. The displacement exacerbated the difficulties experienced by the local community, which has limited access to food, clean water and essential supplies. Crisis response from the government and stakeholders In response to the crisis in Kenya, the government, through the county administration, provided humanitarian aid to displaced families, including nets and tents. However, the scale of the disaster overwhelmed local resources, and additional support was urgently needed. The Salvation Army in the Kenya West Territory has a strong reputation for its humanitarian efforts and collaboration during emergencies. They mobilise volunteers to supply aid, give support and manage shelters, striving to provide relief to flood-affected individuals and enhance overall disaster response through coordination with other stakeholders to ensure a more significant impact on those in need. Supporting the people of Turkana Kenya West Territory took action to provide essential support to 1,493 vulnerable families in the flood-affected communities of Turkana. Many of these families were displaced and faced many challenges after the floods. In response to this urgent situation, The Salvation Army distributed vital foodstuffs, such as rice, maize, beans and cooking oil, as well as hygiene items and essential supplies, to help alleviate the difficulties created by the flooding and address common health issues. The territory is committed to supporting the people of Turkana in the aftermath of the recent floodwaters, and helping them to rebuild and recover. Captain Benjamin Omugah, Territorial Emergency Coordinator, recently explained: ‘In the face of devastating floods, our commitment to supporting affected families remains unwavering. Together, we’re helping them rebuild and strengthen their resilience during these challenging times. Special thanks to International Emergency Services for their swift response in making this mission possible.’ Written based on information provided by Captain Benjamin Omugah, Territorial Emergency Coordinator of Kenya West Territory. Report details Primary country Kenya Source Salvation Army Format News and Press Release Themes Food and Nutrition Shelter and Non-Food Items Water Sanitation Hygiene Disaster type Flood Language English Post this on LinkedIn",en,https://reliefweb.int/report/kenya/salvation-army-response-unexpected-flooding-turkana-northern-kenya,2024-09-30T14:10:08+00:00,emergency,ReliefWeb Kenya Reports,"{""adapter"": ""generic_html""}"
